site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
MC00,2006-04-03T17:55:00,4.2,23.9,7.6,57,8.4,-999,-999,-999,155.3,195
MC00,2006-04-03T23:50:00,3.2,43.2,9.7,88,11.3,-999,-999,-999,558.7,219
MC00,2006-04-04T00:59:00,2.7,53.5,11.3,108.8,13.2,-999,-999,-999,630,299
MC00,2006-04-04T03:44:00,3.4,56.3,8.2,107.9,10.6,-999,-999,-999,312,237
MC00,2006-04-04T05:36:00,2.5,55.2,7.6,102.8,9,-999,-999,-999,257.3,234
MC00,2006-04-04T07:44:00,2.9,60.5,6.5,111,7.9,-999,-999,-999,210,264
DV01,2006-04-03T14:25:00,36.8,19.6,16.9,134.8,20,-999,-999,-999,45.6,422
BC02,2006-04-03T14:50:00,0.9,141.5,11.2,197.5,12.8,-999,-999,-999,-999,536
BC02,2006-04-03T23:20:00,1.2,122.7,7.1,180.7,8.6,-999,-999,-999,-999,433
DV01,2006-04-03T23:55:00,4.8,18.3,21.4,114.5,24.9,-999,-999,-999,165.3,229
DV01,2006-04-04T02:55:00,9.4,35.6,18,125.2,21.8,-999,-999,-999,57,215
BC02,2006-04-04T10:00:00,1.3,146.1,5.1,187.3,6.8,-999,-999,-999,-999,407
DV01,2006-04-04T10:45:00,3.6,63.6,17,168.8,21.1,-999,-999,-999,141,538
BC02,2006-04-04T02:30:00,1,124.2,7.1,180.2,8.5,-999,-999,-999,-999,432
AT07,2006-04-03T09:18:00,3.5,45.2,4,74.3,4.7,-999,-999,-999,-999,905
AT07,2006-04-03T10:14:00,9.1,26.3,2.9,59.1,4.1,-999,-999,-999,-999,606
AT07,2006-04-03T11:20:00,5,21.1,4.6,50.1,5.9,-999,-999,-999,-999,226
AT07,2006-04-03T12:34:00,5.6,18.7,5,43,6.1,-999,-999,-999,-999,279
AT07,2006-04-03T13:32:00,6,22.5,5.8,54.8,6.7,-999,-999,-999,-999,337
AT07,2006-04-03T14:28:00,4.4,22.4,6.8,59.5,7.4,-999,-999,-999,-999,343
AT07,2006-04-03T17:29:00,3.4,28.6,9.6,73.2,11.7,-999,-999,-999,-999,312
AT07,2006-04-03T23:32:00,2.7,53.1,13,100.4,14.8,-999,-999,-999,-999,361
AT07,2006-04-04T00:40:00,2.6,69.6,13.4,123.2,15.2,-999,-999,-999,-999,392
AT07,2006-04-04T01:37:00,2.2,85.7,15.3,147,17.1,-999,-999,-999,-999,437
AT07,2006-04-04T02:28:00,1.9,86.7,15.9,146.8,18,-999,-999,-999,-999,446
AT07,2006-04-04T03:06:00,2.9,75,15.9,132.2,17.9,-999,-999,-999,-999,387
AT07,2006-04-04T05:00:00,2.1,79.6,15.4,139.8,17.9,-999,-999,-999,-999,427
AT07,2006-04-04T07:08:00,2.4,85.8,16,147.2,18.1,-999,-999,-999,-999,468
AT07,2006-04-03T19:15:00,3.4,39.4,10.9,88.8,12.3,-999,-999,-999,-999,341
AT07,2006-04-03T20:31:00,3,68.2,14,130.7,15.5,-999,-999,-999,-999,426
AT07,2006-04-03T21:31:00,2.8,72.8,14.6,135.2,15.7,-999,-999,-999,-999,456
AT07,2006-04-03T22:28:00,2.7,54.9,11,100.1,12,-999,-999,-999,-999,346
BC02,2006-04-03T01:45:00,4,663.8,4.6,741.6,5.6,-999,-999,-999,-999,-999
BC02,2006-04-05T07:40:00,0.9,163.5,2.2,199.9,3.4,-999,-999,-999,514,479
DV01,2006-04-05T07:50:00,4.3,51.5,16.5,139.8,18.7,-999,-999,-999,172,670
RS02,2006-04-04T09:33:00,3.9,43.9,0.9,73,1.1,-999,-999,-999,-999,193
RS02,2006-04-04T11:42:00,8.6,42.4,0.7,67.7,1.1,-999,-999,-999,-999,215
RS02,2006-04-04T13:30:00,1,42.7,0.6,70.6,0.3,-999,-999,-999,-999,227
RS02,2006-04-04T15:37:00,1.1,42,0.7,67.4,1.1,-999,-999,-999,-999,239
RS02,2006-04-04T18:00:00,1.2,38.7,0.6,61.9,1.1,-999,-999,-999,-999,246
RS02,2006-04-04T18:56:00,1,37.9,0.6,60.4,1,-999,-999,-999,-999,246
RS02,2006-04-04T21:02:00,1.1,37.3,0.6,63.1,1,-999,-999,-999,-999,227
RS02,2006-04-04T21:59:00,1.2,35.5,0.7,62,1.5,-999,-999,-999,-999,231
RS02,2006-04-04T22:55:00,0.9,36.3,0.6,61.6,1.2,-999,-999,-999,-999,255
RS02,2006-04-05T00:47:00,1.3,38,0.5,59.3,-0.1,-999,-999,-999,-999,254
RS02,2006-04-05T02:40:00,0.9,37.9,0.6,60.3,0.3,-999,-999,-999,-999,261
RS02,2006-04-05T04:40:00,0.9,37,0.6,61.2,1.1,-999,-999,-999,-999,258
RS02,2006-04-05T07:50:00,1.2,36.3,0.6,63.8,1.4,-999,-999,-999,-999,272
RS02,2006-04-05T09:30:00,1.3,36.2,0.5,56.9,0.9,-999,-999,-999,-999,288
RS02,2006-04-05T12:58:00,1.1,34.9,0.4,53.9,0.4,-999,-999,-999,-999,304
RS02,2006-04-05T15:52:00,1.1,34.9,0.5,54.6,0.8,-999,-999,-999,-999,312
RS02,2006-04-05T19:59:00,1.2,34,0.4,50.5,0.7,-999,-999,-999,-999,331
RS02,2006-04-05T23:43:00,0.9,32.3,0.3,48.8,0.7,-999,-999,-999,-999,342
RS02,2006-04-06T03:15:00,0.9,31.6,0.3,48,0.6,-999,-999,-999,-999,358
RS02,2006-04-06T07:21:00,0.9,30,0.4,44,0.6,-999,-999,-999,-999,373
MC00,2006-04-04T15:14:00,1.4,57.3,3.1,99.2,4,-999,-999,-999,145.5,329
MC00,2006-04-04T18:18:00,1.3,53.1,2.6,92.7,2.9,-999,-999,-999,75.3,345
MC00,2006-04-04T19:11:00,3.5,43.5,3.3,76.3,4.1,-999,-999,-999,157,301
MC00,2006-04-04T20:40:00,3.1,41.4,4.6,75.1,5,-999,-999,-999,92,284
MC00,2006-04-04T21:37:00,2.3,50.5,4.9,88.4,5.9,-999,-999,-999,72,328
MC00,2006-04-04T22:32:00,1.5,50.8,4.4,90.7,5.5,-999,-999,-999,76.4,334
MC00,2006-04-05T02:20:00,2.1,46,3.3,81.5,4,-999,-999,-999,52,330
MC00,2006-04-05T04:15:00,5,39.4,3,71.1,4,-999,-999,-999,135.2,283
MC00,2006-04-05T07:30:00,1.8,51.5,3.6,86.8,3.8,-999,-999,-999,42.4,387
MC00,2006-04-05T09:12:00,1.8,51.4,3.3,88.5,4.1,-999,-999,-999,37.8,395
BC02,2006-04-04T16:40:00,1.2,121.7,3.5,156.9,3.8,-999,-999,-999,-999,383
BC02,2006-04-04T17:16:00,0.9,119.2,3.1,155.4,3.7,-999,-999,-999,-999,398
DV01,2006-04-04T17:00:00,4.6,53.5,15.9,135.1,18,-999,-999,-999,73.8,474
DV01,2006-04-04T17:04:00,4.7,54.3,16.3,139.6,19,-999,-999,-999,87.6,474
RS02,2006-04-04T00:21:00,1.5,48,3.3,86.6,4.1,-999,-999,-999,56.6,351
MC00,2006-04-04T09:11:00,2.2,57.9,5.4,108.4,6.2,-999,-999,-999,177.6,262
MC00,2006-04-04T11:09:00,1.4,56.5,4.2,102.5,5.2,-999,-999,-999,170.8,282
MC00,2006-04-04T13:11:00,1.6,55.3,3.4,99.2,4.5,-999,-999,-999,139.6,301
MC00,2006-04-05T12:38:00,0.8,49.4,2.9,81.4,4.1,-999,-999,-999,34.1,379
MC00,2006-04-05T15:34:00,0.5,50.4,2.7,83.1,3.6,-999,-999,-999,36.4,438
MC00,2006-04-05T19:33:00,0.5,47.1,2,76.5,2.4,-999,-999,-999,24.8,452
MC00,2006-04-05T23:21:00,0.9,48,1.8,72.7,2.1,-999,-999,-999,18.6,464
MC00,2006-04-06T02:53:00,0.7,50.1,1.6,75.1,1.8,-999,-999,-999,14.4,500
MC00,2006-04-06T06:59:00,1.9,47.9,1.3,70.6,1.6,-999,-999,-999,13,515
ON02,2006-04-05T08:26:00,0.6,83.6,1,109.6,1.8,-999,-999,-999,178,389
AT07,2006-04-04T09:00:00,2.1,104.9,16.2,174.1,17.5,-999,-999,-999,-999,607
AT07,2006-04-04T11:00:00,1.8,117.3,15.4,191.4,17,-999,-999,-999,-999,714
AT07,2006-04-04T13:02:00,1.1,120.7,15.2,198.4,16.6,-999,-999,-999,-999,874
AT07,2006-04-04T15:01:00,0.8,125.6,14.1,204.2,15.2,-999,-999,-999,-999,949
AT07,2006-04-04T17:40:00,1.4,111.9,12.7,181.7,13.8,-999,-999,-999,-999,968
AT07,2006-04-04T18:36:00,2,71.6,10.1,129.7,11.1,-999,-999,-999,-999,680
AT07,2006-04-04T20:21:00,2.3,47.5,9.1,94.9,10.3,-999,-999,-999,-999,481
AT07,2006-04-04T21:22:00,2.1,48.9,9.5,94,10.3,-999,-999,-999,-999,544
AT07,2006-04-04T22:17:00,1.5,55.8,10.6,111.3,11.4,-999,-999,-999,-999,597
AT07,2006-04-05T00:02:00,1.5,67.7,11.9,129.5,12.8,-999,-999,-999,-999,730
AT07,2006-04-05T02:05:00,1.5,80.1,12.8,143.8,13.3,-999,-999,-999,-999,859
AT07,2006-04-05T04:00:00,1,82.3,11.6,144.8,12.7,-999,-999,-999,-999,960
AT07,2006-04-05T07:15:00,1.1,92.5,11.1,155.6,11.7,-999,-999,-999,-999,1008
AT07,2006-04-05T08:58:00,2.6,86.1,8.9,142.8,9.2,-999,-999,-999,-999,1041
AT07,2006-04-05T12:25:00,1.7,88.4,9,152.7,8.5,-999,-999,-999,-999,1167
AT07,2006-04-05T15:21:00,1.2,71.2,8.6,130.6,9.3,-999,-999,-999,-999,984
AT07,2006-04-05T19:18:00,1.2,80.4,8.2,141.3,7.1,-999,-999,-999,-999,1324
AT07,2006-04-05T23:04:00,1.4,95.2,8.1,144.4,6.7,-999,-999,-999,-999,1510
AT07,2006-04-06T02:36:00,1.5,92.7,7.5,146.6,8.9,-999,-999,-999,-999,1631
AT07,2006-04-06T06:41:00,1.4,96,7.1,147.3,9.7,-999,-999,-999,-999,1768
GV01,2006-04-05T15:08:00,1.3,39.6,7.1,72.6,9.6,-999,-999,-999,528,709
ON02,2006-04-05T13:46:00,0.8,90.1,0.7,116.8,1,-999,-999,-999,117.1,457
BC02,2006-04-04T21:21:00,1.6,123.6,3.5,158.3,4,-999,-999,-999,852,393
BC02,2006-04-05T00:45:00,0.2,136.9,2.2,165.1,2.4,-999,-999,-999,556,424
BC02,2006-04-05T23:05:00,0.5,180.1,0.8,206,1.3,-999,-999,-999,128.6,581
BC02,2006-04-06T14:20:00,0.8,196.6,0.9,232,0.2,-999,-999,-999,70.9,689
DV01,2006-04-04T21:05:00,2,52.8,12.9,143.3,15.6,-999,-999,-999,154,576
DV01,2006-04-05T00:15:00,3.5,47.8,15.1,142.3,17.9,-999,-999,-999,143.2,549
DV01,2006-04-05T23:28:00,4.1,56,11.3,161.5,13.6,-999,-999,-999,23.8,974
DV01,2006-04-06T14:08:00,5.7,71.2,9.4,173.2,8.6,-999,-999,-999,23.2,1597
GV01,2006-04-04T14:00:00,0.4,29.1,6,76.5,7.3,-999,-999,-999,-999,491
GV01,2006-04-04T15:30:00,0.2,31.9,9.1,73.4,10.9,-999,-999,-999,-999,513
GV01,2006-04-04T18:30:00,0.6,34.4,13.7,79.8,16,-999,-999,-999,-999,504
GV01,2006-04-04T20:00:00,0.6,34.3,10.5,81.5,13,-999,-999,-999,-999,509
GV01,2006-04-04T23:00:00,0.8,34.7,11.3,81.3,14.2,-999,-999,-999,-999,523
GV01,2006-04-05T02:00:00,1.7,35,10.2,77.7,12.5,-999,-999,-999,-999,573
GV01,2006-04-05T05:00:00,1.2,27.9,10.2,70.3,13,-999,-999,-999,-999,574
GV01,2006-04-05T08:00:00,1.1,33.3,10.3,76.5,12.8,-999,-999,-999,-999,583
GV01,2006-04-05T11:00:00,0.7,36.2,10.8,77,12.9,-999,-999,-999,1268,643
GV01,2006-04-05T14:00:00,0.8,37.1,8.8,75.1,10.6,-999,-999,-999,910,699
GV01,2006-04-04T17:00:00,0.4,30.7,9.8,74.1,12.2,-999,-999,-999,-999,498
ON02,2006-04-04T07:46:00,0.5,63.4,1.6,92.9,3.8,-999,-999,-999,-999,246
ON02,2006-04-04T09:16:00,0.9,67.9,1.4,102.7,3.6,-999,-999,-999,-999,274
ON02,2006-04-04T10:46:00,0.8,73.4,1.5,104.1,3.1,-999,-999,-999,-999,280
ON02,2006-04-04T13:46:00,0.6,77.8,1.5,111.2,3.3,-999,-999,-999,898,302
ON02,2006-04-04T15:16:00,0.5,63.6,1.4,89.9,3.3,-999,-999,-999,-999,260
ON02,2006-04-04T16:46:00,0.7,73.5,1.4,102.9,4.8,-999,-999,-999,876,303
ON02,2006-04-04T19:46:00,0.6,77,1.5,104.2,3.2,-999,-999,-999,650,313
ON02,2006-04-04T22:46:00,0.7,82.5,1,111.7,2.6,-999,-999,-999,387,344
ON02,2006-04-05T01:46:00,0.6,88.2,1.1,118.6,2.6,-999,-999,-999,464,372
ON02,2006-04-05T04:46:00,0.7,80.8,1.4,110,3,-999,-999,-999,1114,355
ON02,2006-04-05T07:46:00,1.4,80,1.3,113.2,3.3,-999,-999,-999,323,384
ON02,2006-04-05T10:46:00,1.3,79.2,1.3,112.6,2.8,-999,-999,-999,389,418
ON02,2006-04-04T12:16:00,0.7,68.7,1,104,2.7,-999,-999,-999,890,290
BC02,2006-04-05T12:02:00,0,157.3,1.6,192.1,3.6,-999,-999,-999,336,520
DV01,2006-04-05T12:23:00,0.5,107.3,12,144.9,14.8,-999,-999,-999,98.3,884
BC02,2006-04-06T17:45:00,0.6,207.7,0.5,223.5,1.8,-999,-999,-999,58.9,720
DV01,2006-04-06T18:15:00,5.6,76.7,8.4,165.9,8.1,-999,-999,-999,17.6,1806
GV01,2006-04-07T15:15:00,1.3,24.2,2.2,46.2,3.1,-999,-999,-999,35.6,1169
ON02,2006-04-07T14:42:00,0.7,90.7,0.3,105.6,1.5,-999,-999,-999,19.8,739
RG01,2006-04-07T13:30:00,0.8,89.8,0.5,108.7,1.8,-999,-999,-999,-999,788
GV01,2006-04-05T17:01:00,0.1,42.5,8.8,70.2,11,-999,-999,-999,-999,759
GV01,2006-04-05T21:01:00,0.2,37.1,7.5,66.5,9.6,-999,-999,-999,-999,801
GV01,2006-04-06T01:01:00,0.3,36.2,6,64.4,8.5,-999,-999,-999,-999,824
GV01,2006-04-06T05:01:00,0.6,36.1,5.4,64.5,6.7,-999,-999,-999,-999,874
GV01,2006-04-06T11:01:00,0.3,34.1,3.3,54.2,2.7,-999,-999,-999,-999,972
GV01,2006-04-06T19:01:00,0.1,29.7,2.8,53.1,2.3,-999,-999,-999,-999,1019
GV01,2006-04-07T03:01:00,0.1,29.6,3.3,48.4,2.6,-999,-999,-999,-999,1057
GV01,2006-04-07T11:01:00,0.5,26.4,2.1,46.2,2.3,-999,-999,-999,-999,1101
RG01,2006-04-04T14:00:00,0.5,85.3,1.8,119.9,3.2,-999,-999,-999,-999,403
RG01,2006-04-04T15:30:00,0.6,88.4,2,118.8,4.3,-999,-999,-999,-999,409
RG01,2006-04-04T17:00:00,0.6,83.2,1.4,116.5,2.7,-999,-999,-999,-999,394
RG01,2006-04-04T18:30:00,0.5,78.2,1.4,108.4,2.8,-999,-999,-999,-999,391
RG01,2006-04-04T20:00:00,0.8,79.4,2.5,111.9,4.1,-999,-999,-999,-999,401
RG01,2006-04-04T23:00:00,0.3,73.3,1.4,107.3,2.6,-999,-999,-999,-999,386
RG01,2006-04-05T02:00:00,0.3,75,1.3,104.4,2.6,-999,-999,-999,-999,368
RG01,2006-04-05T05:00:00,0.5,82.6,1.3,121.1,3.2,-999,-999,-999,-999,432
RG01,2006-04-05T08:00:00,0.9,81.4,1.1,113,2.6,-999,-999,-999,-999,414
RG01,2006-04-05T11:00:00,0.3,78.5,0.8,99.3,1.8,-999,-999,-999,-999,450
RG01,2006-04-05T14:00:00,0.5,79,0.9,108.4,2.2,-999,-999,-999,-999,469
RG01,2006-04-05T17:00:00,0.7,79.6,0.9,103.5,2.2,-999,-999,-999,-999,479
RG01,2006-04-05T23:00:00,0,81.1,0.7,106.1,2,-999,-999,-999,-999,561
RG01,2006-04-06T05:00:00,0.4,85.7,0.7,108.4,1.8,-999,-999,-999,-999,562
RG01,2006-04-06T11:00:00,0.2,86,0.7,105,1.8,-999,-999,-999,-999,638
RG01,2006-04-06T17:00:00,0.1,84.8,0.7,103.6,1.2,-999,-999,-999,-999,667
RG01,2006-04-06T23:00:00,0.1,87.1,0.6,106.1,1.7,-999,-999,-999,-999,695
ON02,2006-04-05T17:00:00,0.1,92.6,0.7,108.4,1.9,-999,-999,-999,103.2,454
ON02,2006-04-05T21:00:00,0.7,94.7,0.5,105,1.6,-999,-999,-999,73.5,501
ON02,2006-04-06T01:00:00,0.9,95,0.6,108.4,1.6,-999,-999,-999,54.4,510
ON02,2006-04-06T05:00:00,0.3,100.2,0.6,101.2,1.5,-999,-999,-999,49.1,537
ON02,2006-04-06T11:00:00,0.4,98.2,0.5,103.7,1,-999,-999,-999,44.8,578
ON02,2006-04-06T19:00:00,0.5,97.2,0.4,99,0.6,-999,-999,-999,27.1,621
ON02,2006-04-07T03:00:00,0.1,94.9,0.4,96.1,0.9,-999,-999,-999,20.4,658
ON02,2006-04-07T11:00:00,0.2,93.5,0.5,92.8,1,-999,-999,-999,16.1,681
BC02,2006-04-07T17:45:00,0.6,246.1,0.7,239.5,1.4,-999,-999,-999,36,797
DV01,2006-04-07T18:30:00,6.2,105,5.2,168.1,5.3,-999,-999,-999,23.8,2943
AT07,2006-04-06T20:36:00,0.5,94.2,5.8,120.7,5,-999,-999,-999,-999,1997
AT07,2006-04-07T02:47:00,1.3,95.7,5.9,121.2,5.4,-999,-999,-999,-999,2112
AT07,2006-04-07T08:51:00,0.6,95.8,5.1,114.4,4.7,-999,-999,-999,-999,2183
AT07,2006-04-07T20:44:00,0.3,91,4.9,114.8,5.6,-999,-999,-999,-999,2263
AT07,2006-04-08T09:27:00,1.2,87.6,4.5,106.9,4.9,-999,-999,-999,-999,2336
AT07,2006-04-09T08:41:00,0.5,87.7,4.3,104.5,4.9,-999,-999,-999,-999,2427
MC00,2006-04-06T20:52:00,0,43.6,1.2,55.7,1.8,-999,-999,-999,8.3,585
MC00,2006-04-07T03:03:00,0.3,44.8,1.1,60,1.7,-999,-999,-999,7.5,628
RS02,2006-04-07T09:28:00,0.4,21.3,0.1,28.1,0.7,-999,-999,-999,-999,415
MC00,2006-04-07T20:59:00,0.6,37.3,0.9,47,0.7,-999,-999,-999,3.3,660
MC00,2006-04-07T09:07:00,0,43.9,0.9,55.9,1.5,-999,-999,-999,5.6,652
MC00,2006-04-08T09:44:00,0.8,35.5,0.6,46.6,0.7,-999,-999,-999,2.1,742
MC00,2006-04-09T08:58:00,0.3,38.3,0.7,47.4,0.9,-999,-999,-999,1.7,776
RS02,2006-04-06T21:13:00,0.6,24.4,0.1,38,0.9,-999,-999,-999,-999,396
RS02,2006-04-07T03:22:00,0.1,23.4,0.1,36.2,1.1,-999,-999,-999,-999,402
RS02,2006-04-07T21:18:00,0.7,18.1,0.2,24.6,0.5,-999,-999,-999,-999,4605
RS02,2006-04-08T10:07:00,0.3,15.5,0,21.5,0,-999,-999,-999,-999,458
RS02,2006-04-09T09:19:00,0.1,13.3,0.1,18.5,0.5,-999,-999,-999,-999,474
BC02,2006-04-10T15:40:00,1.9,325.1,1,327.2,1,-999,-999,-999,32.8,1019
DV01,2006-04-10T15:26:00,6.1,82.9,2.5,128.5,2.8,-999,-999,-999,19.8,4218
MC00,2006-04-11T13:46:00,2.5,17.4,0.6,33,0.7,-999,-999,-999,0.6,817
AT07,2006-04-11T14:04:00,1.6,57.5,4.4,80.4,4.9,-999,-999,-999,-999,1704
RS02,2006-04-11T13:13:00,1.6,7,0.2,13,0.8,-999,-999,-999,-999,495
BC02,2006-04-12T11:46:00,1.2,367.2,0,358.4,0.8,-999,-999,-999,3.6,1111
DV01,2006-04-12T11:24:00,7.8,23.6,4.1,88.8,5.2,-999,-999,-999,22.6,2837
AT07,2006-04-02T10:00:00,2.4,56,2.5,82.1,4.3,-999,-999,-999,-999,-999
AT07,2006-04-13T17:03:00,0,59.7,2.1,77.3,3.4,-999,-999,-999,-999,2346
AT07,2006-04-14T07:57:00,0.3,48,3.8,90.6,6.1,-999,-999,-999,-999,1234
BC02,2006-04-14T11:44:00,1.7,259.5,1.4,398.3,1.6,-999,-999,-999,24.6,1207
BC02,2006-04-14T14:10:00,0.4,317.6,5.7,528.1,9.2,-999,-999,-999,1420,1071
BC02,2006-04-14T16:45:00,0.3,273,2.7,189.6,4.6,-999,-999,-999,640,870
DV01,2006-04-14T11:30:00,0.9,104.1,1.6,137.5,2.9,-999,-999,-999,28.3,2862
DV01,2006-04-14T14:25:00,0.6,33.8,4.8,70.7,6.6,-999,-999,-999,40.8,659
DV01,2006-04-14T16:30:00,6.8,32.1,11.4,75,13.4,-999,-999,-999,35.6,776
MC00,2006-04-13T17:48:00,1.7,18.2,0.5,30.2,1,-999,-999,-999,-999,921
MC00,2006-04-14T08:15:00,2,29.2,1,55.8,2.6,-999,-999,-999,111,605
RS02,2006-04-13T17:27:00,0.9,4.2,0.4,7.6,0.6,-999,-999,-999,-999,545
RS02,2006-04-14T08:37:00,1,5.3,0.3,8.7,0.7,-999,-999,-999,-999,542
RG01,2006-04-08T01:05:00,1.2,96.8,0.5,94.9,1,-999,-999,-999,-999,845
RG01,2006-04-09T01:05:00,1,95.4,0.4,99.1,0.7,-999,-999,-999,-999,986
RG01,2006-04-10T01:05:00,0.7,101.7,0.4,98.8,0.8,-999,-999,-999,-999,1048
RG01,2006-04-12T01:05:00,0.2,113.6,0.4,113.8,0.7,-999,-999,-999,-999,1177
RG01,2006-04-13T16:30:00,1.2,117.6,0.4,113.4,0.8,-999,-999,-999,-999,1225
GV01,2006-04-07T19:01:00,2.9,21.9,1.2,39.5,2.7,-999,-999,-999,42.6,1146
GV01,2006-04-08T19:01:00,1.7,14.8,1.3,29.5,2,-999,-999,-999,19.2,1261
GV01,2006-04-09T19:01:00,1.2,10.5,0.8,28.6,1.4,-999,-999,-999,-999,1313
GV01,2006-04-11T19:01:00,0.2,4.7,0.8,19.3,1.9,-999,-999,-999,-999,1388
GV01,2006-04-13T15:58:00,0,3.2,0.9,17.7,2.2,-999,-999,-999,-999,1441
ON02,2006-04-07T19:00:00,1.9,87.4,0.6,89.9,1.3,-999,-999,-999,-999,740
ON02,2006-04-08T19:00:00,0.8,82.5,0.5,76.1,0.9,-999,-999,-999,-999,822
ON02,2006-04-09T19:00:00,1.2,74.7,0.6,74.1,1.7,-999,-999,-999,-999,857
ON02,2006-04-11T19:00:00,2.2,61.7,0.5,60.5,1,-999,-999,-999,-999,878
ON02,2006-04-13T15:30:00,1,51.1,0.6,49.2,0.9,-999,-999,-999,-999,902
AT07,2006-04-14T11:10:00,4.5,33,3.1,67.5,4.5,-999,-999,-999,-999,575
AT07,2006-04-14T12:08:00,4.8,17.8,3.6,38.6,4.5,-999,-999,-999,-999,291
AT07,2006-04-14T13:15:00,3.4,18.4,5.6,41.3,6.5,-999,-999,-999,-999,227
AT07,2006-04-14T14:20:00,3,28.1,6.4,52.5,7.1,-999,-999,-999,-999,441
AT07,2006-04-14T16:05:00,2.7,31.5,7.3,60.9,8.2,-999,-999,-999,-999,821
AT07,2006-04-14T18:18:00,2,35.8,7.5,66.2,8.6,-999,-999,-999,-999,832
AT07,2006-04-14T21:54:00,2.2,44.5,7.5,80,12,-999,-999,-999,-999,1136
AT07,2006-04-15T03:48:00,2,54.9,7,88.8,10.4,-999,-999,-999,-999,1519
AT07,2006-04-15T10:09:00,0.9,60.4,6.9,92.2,7.7,-999,-999,-999,-999,1757
RS02,2006-04-14T10:50:00,1.4,5.4,0.9,9.1,0.9,-999,-999,-999,-999,538
RS02,2006-04-14T11:50:00,1,7.4,1,11.6,1.1,-999,-999,-999,-999,509
RS02,2006-04-14T12:53:00,0.8,4.7,0.6,17.1,1,-999,-999,-999,-999,487
RS02,2006-04-14T15:08:00,1.7,13.8,0.6,20.6,1.3,-999,-999,-999,-999,467
RS02,2006-04-14T18:58:00,0.8,6.4,0.4,14.2,0.5,-999,-999,-999,-999,486
RS02,2006-04-14T22:34:00,0.9,6.7,0.5,12.3,0.7,-999,-999,-999,-999,491
RS02,2006-04-15T04:19:00,0.9,6.9,0.3,12.5,0.5,-999,-999,-999,-999,518
RS02,2006-04-15T10:48:00,1,6,0.4,12.3,0.5,-999,-999,-999,-999,517
MC00,2006-04-14T10:30:00,5.6,28.7,2.7,59.3,4.3,-999,-999,-999,25.6,426
MC00,2006-04-14T11:28:00,6.4,28.8,2.6,56,4.8,-999,-999,-999,75.6,420
MC00,2006-04-14T12:32:00,6,17.2,2.5,36.1,5.1,-999,-999,-999,92,243
MC00,2006-04-14T14:41:00,3.7,22.6,6,44.3,8.3,-999,-999,-999,60.4,327
MC00,2006-04-14T16:32:00,2.5,30,6.5,57.5,8.5,-999,-999,-999,60.8,459
MC00,2006-04-14T18:34:00,0.9,28.6,4.2,51,5.6,-999,-999,-999,32.4,570
MC00,2006-04-14T22:11:00,0.7,26.5,2.8,48.1,3.5,-999,-999,-999,27.8,682
MC00,2006-04-15T04:02:00,1,22.5,1.2,37.1,1.6,-999,-999,-999,13,758
MC00,2006-04-15T10:27:00,1,16.9,0.9,29.9,1.3,-999,-999,-999,1.1,778
RS02,2006-04-14T17:02:00,1.1,7.9,0.4,21.4,0.4,-999,-999,-999,-999,482
RS02,2006-04-17T13:15:00,1.1,2.7,0.3,10.6,1.4,-999,-999,-999,-999,535
MC00,2006-04-17T13:45:00,0.5,21.7,0.2,28.9,0.5,-999,-999,-999,-999,949
AT07,2006-04-17T16:44:00,0.2,123.1,2.4,103.6,5.4,-999,-999,-999,-999,2419
BC02,2006-04-09T21:10:00,0.5,329.3,0.3,302,0.5,-999,-999,-999,9.6,1001
DV01,2006-04-09T20:56:00,4.4,103.9,1.2,139,2.8,-999,-999,-999,24.2,4313
DV01,2006-04-19T14:10:00,10.7,22.4,2,70.6,2.6,-999,-999,-999,22.2,4542
BC02,2006-04-19T14:49:00,1.1,395.1,0.3,375,0.7,-999,-999,-999,8.4,1225
RS02,2006-04-19T12:27:00,0,2.1,0,6.5,0.4,-999,-999,-999,-999,555
MC00,2006-04-19T13:00:00,0.5,13.6,0,22.2,0.1,-999,-999,-999,-999,912
AT07,2006-04-19T13:23:00,0.2,61.2,1.8,73.4,2.1,-999,-999,-999,-999,2465
RG01,2006-04-19T13:57:00,0.6,90.2,0.2,89.1,0.4,-999,-999,-999,-999,1110
ON02,2006-04-19T14:45:00,0.1,26.1,0.2,29.7,0.8,-999,-999,-999,-999,928
GV01,2006-04-19T15:08:00,0,2.1,0.4,15.4,0.7,-999,-999,-999,-999,1431
RG01,2006-04-14T14:09:00,1.8,126.1,0.5,123,0.8,-999,-999,-999,-999,1241
RG01,2006-04-14T15:39:00,2.5,127.2,0.6,123.9,0.6,-999,-999,-999,-999,1179
RG01,2006-04-14T17:09:00,3.6,102.8,1,107,0.7,-999,-999,-999,-999,978
RG01,2006-04-14T18:39:00,4.7,93.6,1.1,100.2,1.6,-999,-999,-999,-999,838
RG01,2006-04-14T20:09:00,4.7,76.2,1.1,82.5,1.3,-999,-999,-999,-999,783
RG01,2006-04-14T23:09:00,2.4,67.1,1.5,75.2,1.1,-999,-999,-999,-999,758
RG01,2006-04-15T02:09:00,3.2,64.4,1,71.6,0.9,-999,-999,-999,-999,769
