site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
AT03,2001-02-24T18:45:00,4.8,53.4,8.9,102.8,9.5,831.4,74.5,16.1,-999,-999
SY01,2001-02-24T14:55:00,2.1,47.8,4.1,180.8,6.9,2115.3,248.2,284.2,-999,-999
AT03,2001-02-25T08:40:00,1.3,35.8,6,72,6.3,142.2,22.2,1.3,-999,-999
SY01,2001-02-25T08:15:00,0.8,66.4,7.8,126.6,8.2,172.8,20.4,6.2,-999,-999
ME00,2001-02-25T12:55:00,0.1,13.9,2,32.8,3.5,25.6,1.6,0,-999,-999
LS00,2001-02-25T10:35:00,15.8,104.8,2.5,152.6,3.1,1607.2,179.9,61.4,-999,1150
JV00,2001-02-25T10:45:00,26,107.5,2,223.1,2.9,29731.3,3328.6,2040.6,12100,6109
GV00,2001-02-25T14:25:00,2.6,17.6,2.4,38.4,2.9,867.7,165.5,112.2,-999,1267
VR01,2001-02-25T12:15:00,2.1,89.3,2.2,112.5,2.9,301.2,28.8,3.3,-999,1106
SC01,2001-02-25T11:15:00,1.7,56.5,1.5,75.2,2.6,2124.2,125.9,41.8,-999,869
SC00,2001-02-25T11:40:00,1.8,66.9,1.6,90.7,2.9,-999,-999,-999,-999,922
HO01,2001-02-24T12:00:00,0,24.4,0.7,29.4,2.1,-999,-999,-999,-999,-999
HO01,2001-02-24T13:00:00,0,24.5,1.1,33.6,2.2,-999,-999,-999,-999,-999
HO01,2001-02-24T16:00:00,0,21.2,0.6,30.7,2.2,-999,-999,-999,-999,-999
HO01,2001-02-24T19:00:00,0,19.2,0.4,28.9,2.1,-999,-999,-999,-999,-999
HO01,2001-02-24T23:00:00,0,23.2,0.3,40.9,2.1,-999,-999,-999,-999,-999
HO01,2001-02-25T03:00:00,0.1,27.8,0.3,41.4,2,-999,-999,-999,-999,-999
HO01,2001-02-25T07:00:00,0.1,31.3,0.4,41.5,1.8,-999,-999,-999,-999,-999
HO01,2001-02-25T11:00:00,0.3,33.3,0.4,46.1,2,-999,-999,-999,-999,-999
CP01,2001-02-24T08:10:00,27.4,1154.1,23.4,73.4,23.3,83.8,4.7,0.2,-999,701
SM01,2001-02-24T08:35:00,5.4,611.1,47,582.8,8.6,111.4,12,1.5,-999,-999
FK00,2001-02-24T08:25:00,1.1,64.1,0.8,998.6,22.6,346.8,35.4,1.9,-999,-999
RN01,2001-02-24T07:55:00,4.3,129,0.9,128.1,2.7,429.7,65.5,28.7,-999,-999
HO01,2001-02-24T16:10:00,0,20.2,0.6,30.4,2.3,76.9,7.1,0.1,-999,-999
GV00,2001-02-24T16:25:00,2.7,9.7,6.4,45.8,3.1,7080.5,717.2,1246.5,-999,-999
ON00,2001-02-24T16:35:00,0,24.9,1.5,55.9,3.1,283.7,33.6,-0.3,-999,-999
EL00,2001-02-24T17:10:00,0.1,2.7,1.2,10.1,2.6,94.9,11,4.8,-999,-999
CP01,2001-03-02T09:35:00,0.3,24.7,0.4,33.3,3.8,24.8,3.9,0.1,-999,681
SM01,2001-03-02T10:30:00,1.1,240.3,18.1,273.5,10.7,31.7,4.7,0.7,-999,-999
FK00,2001-03-02T10:00:00,26.2,-999,4.9,1226.1,3.2,30.5,4.9,0.1,-999,-999
RN01,2001-03-02T09:20:00,2.9,90.1,0.8,101.1,3,346.1,63.2,31.5,-999,-999
GV00,2001-03-03T16:00:00,1.2,10,2.2,30.8,0.6,276.2,37.7,29.5,-999,1457
RN01,2001-03-03T18:20:00,3,91.8,0.8,111.5,0.3,303.2,51.8,16.8,-999,-999
AT02,2001-03-04T08:40:00,0.4,60.6,3.4,86.5,2,62,9,0.4,-999,-999
AT02,2001-03-04T12:00:00,3.1,75.5,6.2,113.3,7.2,1103.5,143.9,10.1,-999,-999
AT02,2001-03-03T20:20:00,3.8,42.6,3,111.4,6.6,33.1,4.3,0.5,-999,-999
SY01,2001-03-04T11:00:00,1.4,69.6,3.1,94.5,5.1,-999,-999,-999,-999,-999
SY01,2001-03-04T12:30:00,3.7,58.7,5.2,96.7,7.5,1389,133.4,18.8,-999,-999
SY01,2001-03-04T13:35:00,2.2,60.2,3.9,89.4,5.8,4984.8,658,648.6,-999,-999
AT02,2001-03-04T07:50:00,1.6,56.6,9,95.3,7.6,5807.5,519.3,211.8,8848,-999
AT02,2001-03-04T15:15:00,7.2,42.8,9.5,85.4,8.9,2758.3,268.6,53.8,-999,-999
AT02,2001-03-04T19:40:00,4.3,45.8,14.2,93.8,10,6921.7,645,216.9,8558.5,-999
AT02,2001-03-04T23:00:00,3,45.9,17.4,76.1,6.3,18116.7,1523.6,289.6,7230,-999
RG00,2001-03-04T18:00:00,2.9,59.6,41.8,74.7,6,17165.8,1604.3,791,-999,-999
GV00,2001-03-04T17:25:00,2.1,18.3,41.2,55.1,5.5,31932.5,1604.3,2398.5,-999,332
SY01,2001-03-05T08:00:00,1.8,96,24.8,141.9,7.8,3350,277.9,303.5,-999,-999
AT02,2001-03-05T08:40:00,2.2,55.9,12.1,93.6,7.9,4479.2,412.1,195.8,8014.8,-999
HO01,2001-03-04T16:00:00,0.3,21.4,2.1,56.6,4.3,4777.5,331.4,28.7,-999,205
HO01,2001-03-04T17:00:00,0.8,30.8,3.3,84.1,4.8,7913.3,546.4,50.1,-999,171
HO01,2001-03-03T18:00:00,0.7,19.9,0.6,24.9,4.5,-999,-999,-999,-999,-999
HO01,2001-03-04T06:00:00,0,20.1,0.6,26.9,4.5,-999,-999,-999,-999,-999
HO01,2001-03-04T11:00:00,0,15.9,1.3,25,4.8,-999,-999,-999,-999,-999
HO01,2001-03-04T12:00:00,0,14.8,0.7,23.9,4.4,-999,-999,-999,-999,-999
HO01,2001-03-04T13:00:00,0.3,10.1,1,23,4.2,-999,-999,-999,-999,-999
HO01,2001-03-04T14:00:00,0,11.3,0.8,26.9,3.9,-999,-999,-999,-999,-999
HO01,2001-03-04T15:00:00,0,12.4,1.2,31.4,4,-999,-999,-999,-999,-999
AT02,2001-03-05T16:00:00,0.3,70.7,3.8,66.9,6.8,3920.7,370.7,89.9,5153.6,-999
AT02,2001-03-05T20:20:00,1,58.6,6.1,90.1,9.6,3886.7,388.3,111.5,4422.2,-999
AT02,2001-03-06T08:00:00,0,59.5,3.9,66.9,7.5,2270.7,247.1,37.1,2980,-999
EL00,2001-03-05T00:00:00,0,65.3,2.2,85.8,8.5,2327.5,185.4,93.9,-999,-999
SM01,2001-03-05T01:45:00,0,48.6,1.8,97.7,3.7,2770.2,141.2,-6.1,-999,-999
SM01,2001-03-05T03:00:00,0,46.9,1.3,99.7,4.7,1257.5,99.3,-0.8,-999,-999
SM01,2001-03-05T04:20:00,0,49.3,1.8,88.5,3.6,1537.1,99.3,-1.3,-999,-999
SM01,2001-03-05T05:30:00,0,50.4,2,93.5,4.2,1574.8,131.2,1.4,874.5,-999
SM01,2001-03-05T11:55:00,0.1,50.8,1.5,90.8,3.3,2448.4,203.9,-5.5,689.1,-999
SM01,2001-03-05T16:00:00,0,54.9,1.3,77.3,3.7,1376.9,109.9,-0.2,-999,-999
SM01,2001-03-05T22:40:00,0.1,45.9,2.8,91.4,4.7,6117.2,531.8,27.6,3251.9,-999
SM01,2001-03-06T01:20:00,0,52.2,2.1,93.7,4,3925.7,319.1,4.6,2200,-999
SM01,2001-03-06T10:15:00,0,63.9,1.1,88.7,3.2,1023,78.1,-2.4,-999,-999
FK00,2001-03-05T01:30:00,2.8,223,10.7,306,12.7,2966.6,212.9,-7.2,-999,-999
FK00,2001-03-05T02:45:00,4.4,249.1,11,-999,-999,2462.7,177.4,-8.2,-999,-999
FK00,2001-03-05T04:00:00,4.5,186.4,7.7,208.7,9.6,1456.4,88.7,1.6,1752.8,-999
FK00,2001-03-05T05:15:00,3.5,126.2,16.5,170.4,15.8,6926,461.4,25.6,3896.3,-999
FK00,2001-03-05T11:40:00,0.8,167.6,12.4,217.4,13.8,3667.5,248.4,-2.7,1855.4,-999
FK00,2001-03-05T15:45:00,0,150.2,13.1,192,13.5,4224.6,354.9,2.9,2000,-999
FK00,2001-03-05T22:25:00,1.7,84.8,14.8,104.2,16.2,11441,794.5,87.9,3940.7,-999
FK00,2001-03-06T01:10:00,0,123.4,11.7,193.5,12.4,5383.3,321.3,21.2,3835.4,-999
FK00,2001-03-06T10:05:00,1,203.8,4.8,235.2,7,1078.9,57.1,-0.9,-999,-999
RN01,2001-03-05T01:00:00,0,38.4,5.5,65.1,2.5,10975,964.1,710.6,5046.9,-999
RN02,2001-03-05T02:10:00,0,35.7,5.3,87.3,4.3,7470.8,669.5,557.1,5534,-999
RN01,2001-03-05T03:30:00,0,30,5.5,55.1,3.7,7084.3,580.2,395.8,65618.5,-999
RN01,2001-03-05T04:45:00,0,44.8,3,81.3,4.3,8849.7,785.6,495.2,5192.5,-999
RN01,2001-03-05T10:50:00,0,54.7,3.9,79.5,2.9,-999,-999,756.5,3903.6,-999
RN01,2001-03-05T15:15:00,0.3,56.8,3.6,75.7,3.7,9044.6,956,872.1,-999,-999
RN01,2001-03-05T21:50:00,0.5,58.7,2.8,83.3,2.8,15640.5,1655.2,727.4,7617.5,-999
RN01,2001-03-06T00:20:00,0.8,56.4,4.4,81,3.2,21561.5,2274.9,1625.6,7170,-999
RN01,2001-03-06T09:30:00,0.7,55.5,3.7,104.5,5.1,7619.3,699.3,415.6,4972.5,-999
CP01,2001-03-05T01:15:00,0.1,40.6,3.3,76.2,4.4,8066.6,956,13.6,1895,239
CP01,2001-03-05T02:30:00,0,40.2,2.9,76.2,3.5,3567,265.5,0.5,2345.2,228
CP01,2001-03-05T03:45:00,0,36.1,2.4,67.8,4.2,1672.5,134.6,3.8,-999,207
CP01,2001-03-05T05:00:00,0.3,43.7,5.2,79.7,6.7,1800,107.4,4.3,1000,184
CP01,2001-03-05T11:20:00,0,45.9,3.9,125.4,5.5,1464.6,103.8,7.2,1087.5,205
CP01,2001-03-05T15:30:00,0.3,48.6,5.3,88.8,6,1080.6,60.8,0.4,-999,234
CP01,2001-03-05T22:10:00,0.6,43.1,7,70.2,6.6,4211.7,223.6,13.7,1212.2,171
CP01,2001-03-06T00:50:00,0,47.9,5.9,110.5,6.2,6901.9,518.8,91.6,3635,192
CP01,2001-03-06T09:55:00,0.3,43.3,2.1,72.6,4.8,1364.2,111.3,9.9,1427.5,205
JV00,2001-03-06T10:35:00,26.6,194.1,1.3,298.6,4.2,67300.3,7020.6,6247.3,6067.5,-999
ME00,2001-03-06T12:45:00,0.6,69.5,3.2,89.1,6.4,331.7,27,1.4,-999,-999
SY01,2001-03-06T08:00:00,0.9,117.4,13.1,164.7,8.6,1767.9,132.2,158.9,-999,-999
SY01,2001-03-06T13:15:00,0.9,135.7,10.5,181.3,9.2,1157.1,97.4,79.2,-999,-999
CP01,2001-03-06T17:45:00,0,47.7,1.7,78.7,5.4,1367.2,97.4,2.2,-999,293
CP01,2001-03-07T08:00:00,0.2,49.5,1.7,62.3,3.8,456.2,33.1,-0.6,-999,366
RN01,2001-03-06T17:30:00,1,69,2.4,83.1,3.6,5162.5,574.2,385.5,5605.7,-999
RN01,2001-03-07T07:35:00,1.1,84.8,2.2,95.4,4,3729.3,408.9,257.4,2749,-999
FK00,2001-03-06T18:00:00,0.3,408.5,4.9,591.4,10.1,652.8,41.8,-1.5,-999,-999
FK00,2001-03-07T08:10:00,1.8,783.5,5.2,826.6,12.7,228.5,17.4,-0.9,-999,-999
SM01,2001-03-06T18:15:00,0,58.5,1,76,3.9,532,27.8,-0.1,-999,-999
SM01,2001-03-07T08:20:00,0.2,47.9,0.7,80.1,5.2,205.2,10.4,-0.6,-999,-999
RG00,2001-03-05T18:15:00,-999,-999,-999,116.1,8.1,2551.2,217.5,66.1,-999,346
SY01,2001-03-05T14:15:00,-999,-999,-999,135.9,20.6,4192.8,343.5,451.3,-999,401
HO01,2001-03-05T15:15:00,0,101,5.6,80.3,6.1,974.7,162.1,14.9,-999,203
HO01,2001-03-05T17:25:00,0,102.2,2,122.5,3.5,-999,-999,-999,-999,-999
LS00,2001-03-06T10:20:00,4.2,179.9,2,196.1,3.2,12996,1444.8,732.7,-999,-999
VR01,2001-03-06T11:50:00,2.7,45.6,1.8,58.2,3.5,5264.6,475.7,170.3,-999,429
SC01,2001-03-06T11:15:00,1.2,34.1,2.2,42.8,3.2,10243.4,845.7,413.4,-999,365
AT02,2001-03-06T19:45:00,0,81.8,6,97.2,6.3,1386.8,112.7,19.4,1600,-999
AT02,2001-03-07T08:00:00,0,87.1,4.4,107,3.9,804.7,52.9,8.3,-999,-999
HO01,2001-03-05T17:00:00,0.1,94.9,1.2,125.6,2.9,682.6,61.7,8.6,-999,-999
HO01,2001-03-05T18:00:00,0,95.6,1.4,125.5,3.5,728.5,65.2,10,-999,-999
HO01,2001-03-05T19:00:00,0.4,93.3,1.4,124.9,3.4,735.3,65.2,11,-999,-999
HO01,2001-03-05T20:00:00,0.9,94.3,1.7,119,3.6,575.6,47.6,8.2,-999,-999
HO01,2001-03-05T21:00:00,0,93.3,1.5,119.4,7.9,672,42.3,7.9,-999,-999
HO01,2001-03-05T22:00:00,0,87.4,2.8,114.8,6.7,2905.1,236.2,81.3,-999,-999
HO01,2001-03-06T10:00:00,0.4,85.1,1.6,109,2.9,893.6,59.9,6,-999,251
HO01,2001-03-06T11:00:00,0,83.8,4.1,105.5,5.5,1776.6,165.7,54,-999,258
HO01,2001-03-06T16:55:00,0.1,78.1,1.5,103.4,2.7,458.8,24.7,2.3,-999,-999
AT02,2001-03-07T09:35:00,0,81.3,2,107.6,3.5,1179.9,91.6,7,-999,-999
SY01,2001-03-07T09:05:00,1.4,129.7,3.7,167.3,4.2,599.7,38.8,25.5,-999,-999
AT02,2001-03-07T08:00:00,0,87.7,2.2,102.7,3.1,944.1,74.9,-2.4,-999,-999
AT02,2001-03-07T17:15:00,0,80.9,2.3,95.4,3.4,1721.4,149.9,4,-999,-999
CP01,2001-03-07T19:25:00,0,41.7,0.7,50.3,2.2,366.1,24.1,0.3,-999,395
RN01,2001-03-07T19:10:00,0.8,82.8,0.9,96.2,2.3,4574.1,419.4,193.5,2100,-999
SM01,2001-03-07T19:50:00,0.1,35.7,0.4,47,2,270.6,17,-1.2,-999,-999
FK00,2001-03-07T19:35:00,2.6,897,8.4,974.2,7.5,292.4,22.3,-0.8,-999,-999
HO01,2001-03-06T17:00:00,0,76.6,1.2,89.1,2.7,655.5,50,6.1,-999,-999
HO01,2001-03-06T19:00:00,0.3,80.3,1,91.7,2.6,290.2,10.1,2.8,-999,-999
HO01,2001-03-06T22:00:00,0,81.5,0.9,92.7,2.5,327.3,17.4,2.4,-999,-999
EL00,2001-03-07T15:15:00,0,55.3,1,61.2,5.9,824.9,34.8,6.3,-999,-999
SY01,2001-03-08T14:40:00,1.8,123.8,3,147.6,4.1,477.9,23.8,17.1,-999,-999
GV00,2001-03-07T16:35:00,2.1,69.8,3.4,89.1,4.6,10886.5,806.2,1820.5,-999,862
HO01,2001-03-07T16:00:00,0,81.2,0.5,88.6,2,181.8,8.2,1.6,-999,389
AT02,2001-03-09T00:00:00,0,85.3,2.4,98,5,362.1,17.4,1.5,-999,-999
AT02,2001-03-10T00:00:00,0.1,80.8,2.4,98.7,3.6,129.8,12.1,1.8,-999,-999
AT02,2001-03-12T00:00:00,0.3,82.3,2.8,97.4,3.6,143.6,9.6,0,-999,-999
AB02,2001-03-10T17:00:00,0.2,96.3,0.6,113.5,2,-999,-999,-999,-999,1089
AB04,2001-03-10T15:55:00,0.3,392,0.9,429.6,2.5,-999,-999,-999,-999,2408
MC02,2001-03-10T16:30:00,0.2,48.5,1,60,18.1,-999,-999,-999,-999,758
SY01,2001-03-10T14:00:00,1.6,126.9,2.5,152.9,6.6,-999,-999,-999,-999,-999
SR04,2001-03-10T15:10:00,0.1,35.1,0.4,47.5,3,-999,-999,-999,-999,712
RN01,2001-03-11T00:10:00,0.9,116,0.7,118,3.1,1884.7,164.6,95.1,-999,-999
CP01,2001-03-10T00:25:00,0,53.8,3.4,63.3,5.3,364,21,0.3,-999,502
SM01,2001-03-10T00:45:00,0.1,27.4,0.8,34.9,2.3,-999,-999,-999,-999,-999
FK00,2001-03-10T00:35:00,6.2,1818.5,8.9,1595.5,5.9,-999,-999,-999,-999,-999
RN01,2001-03-11T16:35:00,0.9,126.4,0.9,126.3,2.3,1408.5,141.2,93.9,-999,-999
CP01,2001-03-11T00:30:00,0.6,57.8,3.6,67.5,5.3,343.4,29.3,-0.1,-999,530
CP01,2001-03-11T16:20:00,0.6,59.6,4.4,70,5.5,360.1,22,-0.1,-999,600
SM01,2001-03-11T00:50:00,0,27.8,1.1,31.5,2.4,-999,-999,-999,-999,-999
SM01,2001-03-11T16:00:00,0.1,29.5,1.2,32.6,2.6,-999,-999,-999,-999,-999
FK00,2001-03-11T00:40:00,1.2,1958.5,8,1723.4,6.1,-999,-999,-999,-999,-999
FK00,2001-03-11T16:10:00,2.1,2641.5,64.1,2419,64.1,-999,-999,-999,-999,-999
SM01,2001-03-12T15:25:00,1.6,149.7,10.6,152.6,9.6,-999,-999,-999,-999,-999
FK00,2001-03-12T15:10:00,61.1,2493.5,71.5,2377.4,56.9,-999,-999,-999,-999,-999
RN01,2001-03-12T14:30:00,1.3,124.8,0.6,119.4,1.7,1545.4,121,58.9,-999,-999
CP01,2001-03-12T14:45:00,0.8,66.6,4.9,70.7,5.3,462.4,34.8,-1.9,-999,547
SM01,2001-03-13T21:25:00,0,52.1,2.1,51.6,3.3,-999,-999,-999,-999,-999
FK00,2001-03-13T21:10:00,2.3,2160.5,23.5,1793.3,29.1,-999,-999,-999,-999,-999
RN01,2001-03-13T20:40:00,2.1,130.9,0.7,125.9,1.8,1271.6,117.3,34.2,-999,-999
CP01,2001-03-13T21:00:00,1.2,64.2,5.5,77,7.3,308.4,20.2,-0.2,-999,542
GV00,2001-03-18T00:00:00,0,47.2,1.1,71,4.7,608.6,45,77.2,-999,-999
ON00,2001-03-18T00:00:00,0,28.3,0.4,34.7,2.6,20.5,1.2,-0.1,-999,-999
EL00,2001-03-18T00:00:00,0,20,0.4,24,2.6,14.4,1,0,-999,-999
FK00,2001-03-16T22:10:00,0.3,2225.2,15.7,2337,28.3,-999,-999,-999,-999,-999
SM01,2001-03-16T22:25:00,0,48.5,1.3,62.4,3.3,-999,-999,-999,-999,-999
CP01,2001-03-16T21:55:00,0.1,42.6,0.4,51.4,2.7,-999,-999,-999,-999,642
RN01,2001-03-16T21:40:00,1.2,134.1,0.5,153.9,3,561.8,50.5,31.8,-999,-999
FK00,2001-03-18T17:15:00,0.1,2921.2,52.2,2970.2,60.2,-999,-999,-999,-999,-999
SM01,2001-03-18T17:30:00,0,166.5,3.4,183.3,5.5,-999,-999,-999,-999,-999
CP01,2001-03-18T17:00:00,0.1,40,0.3,45.8,2.5,-999,-999,-999,-999,646
RN01,2001-03-18T16:40:00,2.6,135.3,0.4,158.1,3.1,397.4,30.3,16.6,-999,-999
SY01,2001-03-17T15:20:00,0.7,99,1,132,4.6,-999,-999,-999,-999,-999
SC01,2001-03-24T00:00:00,0,72.2,1,82.9,3.1,85.9,6.8,0.8,-999,-999
VR01,2001-03-24T00:00:00,0,106.1,0.3,120.6,2.1,41.4,4.1,0.1,-999,-999
LS00,2001-03-24T00:00:00,37.2,206.4,0.5,275.2,2.8,382.5,36.6,12.2,-999,-999
JV00,2001-03-24T00:00:00,32.5,223,0.6,344.6,3.1,11720.7,1252.7,647.1,-999,-999
CP01,2001-03-27T17:25:00,0.1,43.6,0.1,43.4,2.1,-999,-999,-999,-999,709
FK00,2001-03-27T17:45:00,0.8,-999,-999,2634.1,60.7,-999,-999,-999,-999,-999
SM01,2001-03-27T18:15:00,0,343.4,8.5,371.8,10.2,-999,-999,-999,-999,-999
RN01,2001-03-27T17:15:00,2.7,147.8,0.4,165.5,2.5,338.4,19.2,8.2,-999,-999
SM01,2001-04-04T00:00:00,1.9,44.3,2.6,49.3,4.3,-999,-999,-999,-999,-999
CP01,2001-04-04T00:00:00,0.1,51.3,0.1,53.9,1.4,-999,-999,-999,-999,682
FK00,2001-04-04T00:00:00,2.1,2123.3,7.9,1550.9,48.1,-999,-999,-999,-999,-999
RN01,2001-04-04T00:00:00,3.8,167.2,0.2,166.6,1.7,201.8,14.4,5.5,-999,-999
AT02,2001-04-07T00:00:00,0.3,52.6,1.9,63.4,2.7,397.9,23.6,1.3,-999,-999
JV00,2001-04-07T00:00:00,32.7,193.2,1,315.3,2.4,27244.3,3023.6,2120.3,-999,-999
VR01,2001-04-07T00:00:00,0.5,126.3,0.6,142.5,1.6,826.6,55.9,4.6,-999,-999
RN01,2001-04-07T00:00:00,1.1,96.3,0.3,104.1,1.8,1865.8,153.8,69.7,-999,-999
LS00,2001-04-07T00:00:00,18.5,149.7,1.3,207.8,2.5,1929.1,164.3,59.4,-999,-999
SC01,2001-04-07T00:00:00,2.2,136.6,0.6,164,1.8,5549.9,454.4,71.6,-999,-999
GV00,2001-04-09T00:00:00,0,23.9,1,30.3,2.7,406.5,27.1,26.1,-999,-999
ON00,2001-04-09T00:00:00,0,0.3,0.3,4.9,1.7,10.3,0.7,-999,-999,-999
EL00,2001-04-09T00:00:00,0.1,0.2,0.2,7.1,1.1,12.9,1.4,-999,-999,-999
EL00,2001-04-15T00:00:00,0.1,0.3,0,8.6,1.5,20.2,2.2,-999,-999,-999
ON00,2001-04-15T00:00:00,0.2,0,1.1,-0.6,1.5,13.4,1.2,-999,-999,-999
AT02,2001-04-15T00:00:00,3,40,1.4,63.6,1.5,33.1,4.6,-999,-999,-999
GV00,2001-04-15T00:00:00,0,0,1.3,15.3,1.4,140.5,14.3,-999,-999,-999
SM01,2001-04-16T08:25:00,0.5,143.5,2.6,159.7,2.7,-999,-999,-999,-999,-999
FK00,2001-04-16T08:05:00,0.8,495.1,3.8,685.6,4.5,209.9,25.8,-999,-999,-999
CP01,2001-04-16T07:45:00,0.4,49.9,0.7,44.6,0.4,-999,-999,-999,-999,759
RN01,2001-04-16T07:20:00,5.2,153.3,1.3,185.8,1.6,-999,-999,-999,-999,-999
VR01,2001-04-21T00:00:00,0.3,114.9,0.7,117,2.2,55.4,6.2,0.5,-999,-999
JV00,2001-04-21T16:50:00,29.8,193.4,1,296.9,1.6,12373.1,1367.6,768.3,-999,-999
LS00,2001-04-21T15:50:00,13,184.4,0.8,218.7,2.1,188.1,24.9,5.8,-999,-999
MC02,2001-04-21T08:50:00,0,4.3,1.6,22.3,2.8,-999,-999,-999,-999,903
SR02,2001-04-21T12:40:00,0,41.5,1.1,48.6,1.4,-999,-999,-999,-999,1022
AB02,2001-04-21T13:10:00,0,45.1,0.9,61,2.3,-999,-999,-999,-999,1090
MC08,2001-04-21T09:30:00,0,0.1,0.7,-0.2,1.8,-999,-999,-999,-999,572
SR06,2001-04-21T11:10:00,0.7,27.9,0.7,32.3,1.8,-999,-999,-999,-999,943
AB06,2001-04-21T12:00:00,0.1,9.4,0.9,18.7,1.4,-999,-999,-999,-999,1463
AB04,2001-04-21T12:25:00,0,221.3,1,235.9,1.5,-999,-999,-999,-999,2587
SR04,2001-04-21T11:35:00,0,38.2,0.9,41.1,2.3,-999,-999,-999,-999,1018
SC01,2001-04-22T14:40:00,0.7,123.8,1.8,116.1,2.4,-999,-999,-999,-999,1443
VR12,2001-04-22T11:20:00,0.3,21.8,0.3,18.6,1.1,-999,-999,-999,-999,736
LS00,2001-04-22T15:20:00,14.9,185.7,0.9,197,1.8,-999,-999,-999,-999,1934
VR14,2001-04-22T12:20:00,0.1,0,1.5,-999,-999,-999,-999,-999,-999,774
VR04,2001-04-22T13:40:00,1.6,111.6,0.8,-999,-999,-999,-999,-999,-999,-999
VR13,2001-04-22T12:40:00,0,0,0.3,-999,-999,-999,-999,-999,-999,739
VR11,2001-04-22T10:15:00,0.2,72.2,0.4,64.8,1.6,-999,-999,-999,-999,709
VR01,2001-04-22T08:15:00,1,136.8,0.9,144.9,2.1,-999,-999,-999,-999,1122
JV00,2001-04-22T15:40:00,30.9,172.6,0.9,295.1,2.4,-999,-999,-999,-999,6635
RN01,2001-04-25T02:25:00,5.6,170.9,0.8,201.7,2.5,64,8.3,-999,-999,-999
SM01,2001-04-25T11:35:00,1,29.7,1,44.1,2.7,47.5,6.1,-999,-999,-999
FK00,2001-04-25T04:20:00,16.5,2964.3,39.8,2909.7,38.5,152.3,24,-999,-999,-999
CP01,2001-04-25T07:45:00,2.5,112.4,0.6,113.9,1.4,28.7,3.4,-999,-999,799
SM01,2001-04-25T10:15:00,0,0,0.8,-1.9,2,32.5,1.9,-999,-999,730
CG06,2001-04-29T09:20:00,0.6,30.3,0.5,45.6,1.3,-999,-999,-999,-999,2972
MY07,2001-04-29T10:35:00,0.2,44.9,0.5,55.4,2.3,-999,-999,-999,-999,1151
SA06,2001-04-29T12:00:00,0.4,3,0.5,5.2,1.6,-999,-999,-999,-999,920
SA08,2001-04-29T08:00:00,0.7,9.2,0.7,11.8,1.9,-999,-999,-999,-999,924
AT12,2001-04-29T08:45:00,1.3,34.7,0.6,60.8,1.6,-999,-999,-999,-999,3507
MY06,2001-04-29T10:10:00,0.3,16.7,0.4,36.8,-1.4,-999,-999,-999,-999,1075
SA02,2001-04-29T10:40:00,0.3,0,0.5,5.5,1.8,-999,-999,-999,-999,924
AT10,2001-04-29T13:20:00,3.9,16.3,0.9,47.4,1.4,-999,-999,-999,-999,2790
MY12,2001-04-29T11:40:00,0.5,45.8,0.6,69.5,1.6,-999,-999,-999,-999,1131
AT06,2001-04-29T12:20:00,1.4,37.9,1.2,72.1,1.6,-999,-999,-999,-999,2014
CG02,2001-04-29T13:00:00,3.2,45.2,1.5,72.8,2.2,-999,-999,-999,-999,2609
AT03,2001-04-29T13:50:00,2.4,22.9,1.5,65.9,1.6,-999,-999,-999,-999,2547
AT02,2001-04-29T14:20:00,2.4,33.5,1.1,64.9,2.7,-999,-999,-999,-999,1355
MY02,2001-04-29T13:45:00,0.3,13.2,0.6,22.7,0.7,-999,-999,-999,-999,984
GV00,2001-04-29T00:00:00,0.4,4,1.3,25.5,1.4,22,3.4,-999,-999,-999
EL00,2001-04-29T00:00:00,0.2,1,1,6.2,1.7,12.4,1.4,-999,-999,-999
ON00,2001-04-29T00:00:00,0.3,1.4,1.1,2.5,2.2,16.7,1.4,-999,-999,-999
SM01,2001-05-05T09:10:00,0,2.4,2.1,10.4,4.9,20.9,2.4,0.1,-999,-999
FK00,2001-05-05T08:50:00,2.1,1257.8,9.3,2049.2,23.5,209.8,32.7,-999,-999,-999
CP01,2001-05-05T08:25:00,3.7,286.2,1.8,301.7,4.3,18.2,2.1,0.1,-999,1009
RN01,2001-05-05T08:00:00,6.6,194.9,1.8,222.7,4.4,33.4,4.9,0.4,-999,-999
MD00,2001-05-08T14:05:00,0.2,59,1,151.2,3.7,-999,-999,-999,-999,4972
ME02,2001-05-08T15:25:00,0,0,1.9,7.3,5.1,-999,-999,-999,-999,780
PJ00,2001-05-08T14:45:00,0.9,109.7,2.3,148.5,4.5,7738.8,793.6,345.5,-999,4985
VR01,2001-05-08T13:05:00,0,78.3,1,106.4,4.4,-999,-999,-999,-999,-999
SC01,2001-05-08T11:30:00,0.2,136.4,2.5,167.1,5.2,-999,-999,-999,-999,-999
LS00,2001-05-08T13:35:00,3.9,179,1.7,218.4,4.7,-999,-999,-999,-999,-999
JV00,2001-05-08T14:25:00,0.3,110.9,2,176.5,4.5,-999,-999,-999,-999,-999
ON00,2001-05-13T00:00:00,0,0,1.7,3.6,5,10.8,1,-999,-999,-999
GV00,2001-05-13T00:00:00,1.2,12.8,2.3,33.7,5.4,15.4,2,-999,-999,-999
