day,DO.obs,SpCond,turbidity,pH,tempwater,Q.cfs
2012-09-04,NA,NA,NA,8.002497730020833,22.029791666666668,NA
2012-09-05,NA,NA,NA,8.035154358333333,21.160208333333333,NA
2012-09-06,NA,NA,NA,8.05083182003125,21.788854166666667,NA
2012-09-07,NA,NA,NA,8.095675948354167,21.310833333333335,NA
2012-09-08,7.933090909090909,336.4909090909091,56.503571428571426,8.155929958910113,19.10021978021978,481.8
2012-09-09,7.9809375000000005,335.6354166666667,56.296875,8.173541666666667,19.011979166666666,493.2708333333333
2012-09-10,7.504270833333333,330.96875,158.378125,8.089791666666667,20.0784375,495.8854166666667
2012-09-11,7.241145833333333,330.0833333333333,82.80208333333333,8.0841666666666665,20.61625,505.8020833333333
2012-09-12,7.218958333333333,326.1354166666667,155.68020833333333,8.09125,19.798333333333332,525.5208333333334
2012-09-13,6.706666666666667,313.8125,1003.5257142857143,7.558645833333333,17.368085106382978,801.3333333333334
2012-09-14,NA,314.8,NA,7.6728125,NA,NA
2012-09-15,NA,NA,NA,NA,NA,NA
2012-09-16,NA,NA,NA,NA,NA,NA
2012-09-17,NA,NA,NA,NA,NA,NA
2012-09-18,NA,NA,NA,NA,NA,NA
2012-09-19,NA,NA,NA,NA,NA,NA
2012-09-20,NA,NA,NA,NA,NA,NA
2012-09-21,NA,NA,NA,NA,NA,NA
2012-09-22,NA,NA,NA,NA,NA,NA
